id|created at|tweet
1299504507966029824|2020-08-29 00:29:52|"THANK YOU NEW HAMPSHIRE! 
https://t.co/mUFKbq79Yu"
1300195730527784960|2020-08-30 22:16:33|Rushing him out of basement after seeing some very disturbing numbers. Don’t worry, he’ll go back to basement soon! https://t.co/CEMq5xowQt
1300194087589629954|2020-08-30 22:10:01|RT @TimRunsHisMouth: Hey Ted Wheeler, Nobody believes that Trump hurting your feelings with mean words is why ANTIFA is burning Portland to…
1300194034053513219|2020-08-30 22:09:48|"RT @TDN_NOTICIAS: 🟥 Black Lives Matter / Antifa

https://t.co/2fmDlT52aN"
1300193813051453440|2020-08-30 22:08:56|RT @dbongino: Liberal groups, rioting in liberal cities, with liberal mayors, and liberal city councils, promoting radical liberal causes,…
1300193460817928192|2020-08-30 22:07:32|"RT @JasonMillerinDC: Must be nice to have the MSM for a rapid response team.

No mention of Biden failing to call on Wheeler to allow feder…"
1300193398477946883|2020-08-30 22:07:17|Rest In Peace Jay! https://t.co/j6FYxIygmh
1300193033581928448|2020-08-30 22:05:50|A weak and pathetic Democrat Mayor!!! https://t.co/dehIDMwgul
1300192198055653378|2020-08-30 22:02:31|RT @laralogan: Where is the justice for Andy Ngo? Antifa has been carrying out violent attacks for a long time in Portland, long before the…
1300192133366902784|2020-08-30 22:02:15|RT @LizRNC: Blaming anyone except the left-wing mobs, radical antifa and Marxists, and the feckless Dem leadership in cities allowing them…
1300192006799532034|2020-08-30 22:01:45|RT @TheRightMelissa: Democrats now trying to distance themselves from #BidenRiots but it’s not gonna work. Antifa &amp; BLM are your supporters…
1300191629685522435|2020-08-30 22:00:15|RT @BernardKerik: .@tedwheeler Portland is your responsibility, not President @realDonaldTrump’s! You have allowed #BLM and #Antifa militan…
1300171130326716418|2020-08-30 20:38:48|The only way you will stop the violence in the high crime Democrat run cities is through strength!
1300170579048357894|2020-08-30 20:36:36|..The people of Portland, like all other cities &amp;  parts of our great Country, want Law &amp; Order. The Radical Left Democrat Mayors, like the dummy running Portland, or the guy right now in his basement unwilling to lead or even speak out against crime, will never be able to do it!
1300170578134003713|2020-08-30 20:36:36|....He tried mixing with the Agitators and Anarchists and they mocked him. He would like to blame me and the Federal Government for going in, but he hasn’t seen anything yet. We have only been there with a small group to defend our U.S. Courthouse, because he couldn’t do it....
1300170576515026945|2020-08-30 20:36:36|Ted Wheeler, the wacky Radical Left Do Nothing Democrat Mayor of Portland, who has watched great death and destruction of his City during his tenure, thinks this lawless situation should go on forever. Wrong! Portland will never recover with a fool for a Mayor....
1300041598449917953|2020-08-30 12:04:05|LAW &amp; ORDER!!!
1300038510687260673|2020-08-30 11:51:49|.@DNI_Ratcliffe on @MariaBartiromo this morning. @FoxNews
1300037695729737733|2020-08-30 11:48:34|Moving along nicely. MAGA! https://t.co/xNchR73xgp
1300037299653279744|2020-08-30 11:47:00|RT @PollWatch2020: Trump got 8 percent of black vote in 2016. I’ve been predicting 11-13 percent in 2020. I’m thinking he could get 14-16 p…
1300037119486971906|2020-08-30 11:46:17|"RT @PollWatch2020: Rich Baris: ""Democrats are in a complete and total panic right now."""
1300037085747982336|2020-08-30 11:46:09|RT @PollWatch2020: Heads will explode. Trump up in Michigan.
1300037061223878656|2020-08-30 11:46:03|"RT @PollWatch2020: Here's the Trafalgar Group info on Trump's lead in Michigan:

https://t.co/Bux455MJzX"
1300036775084265472|2020-08-30 11:44:55|RT @Peoples_Pundit: Donald Trump just got the biggest betting odds convention bounce in history, and the convention just ended last night.…
1300036526609502210|2020-08-30 11:43:56|RT @PollWatch2020: If you want to see how good or bad a pollster is just go to Real Clear Politics and check their past predictions. Don't…
1300036460230434816|2020-08-30 11:43:40|RT @PollWatch2020: Interesting
1300036412121714693|2020-08-30 11:43:28|RT @PollWatch2020: We're at the point now where no pollster should be using registered voters.
1300036400943902721|2020-08-30 11:43:26|RT @PollWatch2020: Concerning presidential debates, which option has more risk for Joe Biden? (i.e. which option could hurt Biden more?)
1300036119770300421|2020-08-30 11:42:19|RT @RobertCahaly: @marthamaccallum pay attention we got it right ‘16 and ‘18. And we show it tightening
1300035990514470914|2020-08-30 11:41:48|RT @PollWatch2020: True. Full campaign mode!
1300035946277150721|2020-08-30 11:41:37|"RT @PollWatch2020: 1)  A nugget about the Trafalgar Michigan poll that has Trump up 46.6 to 45.2 over Biden.

Before the Dem Convention Tru…"
1300035855067815936|2020-08-30 11:41:16|RT @PollWatch2020: 3) To me the big news is that Trump was up 2.7% in Michigan right before the Dem Convention. After the coming Trump bump…
1300035847845285888|2020-08-30 11:41:14|RT @PollWatch2020: Trump put on a GREAT show in New Hampshire. Well over an hour! When Biden campaigns will he go for an hour?  Probably 8…
1300035375751221249|2020-08-30 11:39:21|Michael knows!!! https://t.co/QNuj5Y1PZc
1300034965472768005|2020-08-30 11:37:43|RT @RobertCahaly: Doubt what we @trafalgar_group say about #MI #Elections2020 at your own peril. History is not on your side. https://t.co/…
1300034852855713792|2020-08-30 11:37:17|"RT @LarrySchweikart: @ForecasterEnten 3) There is no---ZERO---drop off in Trump support from 2016. There is 95% GOP support.

4) This means…"
1300034692620713984|2020-08-30 11:36:38|RT @thebradfordfile: WOW. President Trump's support among black voters rose 9 points during the GOP convention.
1300034005597814784|2020-08-30 11:33:55|"RT @PollWatch2020: 1). BREAKING: Democracy Institute shows Trump up nationally and in battlegrounds:

National Popular Vote:
Trump 48
Biden…"
1300033922177421318|2020-08-30 11:33:35|"RT @PollWatch2020: 2). Democracy Institute Poll:

Florida
Trump 47
Biden 44

Minnesota 
Trump 48
Biden 45

New Hampshire
Trump 47
Biden 43"
1300033862626574336|2020-08-30 11:33:20|"RT @PollWatch2020: 3). DI poll:

Electoral Projection
Trump 319
Biden 219"
1300033818540339200|2020-08-30 11:33:10|"RT @PollWatch2020: 4). Enthusiasm gap is huge.
Very supportive 

Trump 82%
Biden 40%"
1300033750978486272|2020-08-30 11:32:54|"RT @PollWatch2020: 6). According to Democracy Institute the Dems badly miscalculated on BLM:

74% prefer all lives matter
26% prefer black…"
1300033497504141312|2020-08-30 11:31:53|"RT @PollWatch2020: 9) According to the Democracy Institute Poll: Trump approval is at 52 percent  

(NOTE: That number is exactly what Zogb…"
1300033365010198529|2020-08-30 11:31:22|"RT @PollWatch2020: 12. DI Poll:

""Which candidate do you trust to do the best job handling the economy?

Trump: 59%
Biden 41%"
1300032966912077824|2020-08-30 11:29:47|"RT @PollWatch2020: 16.  From DI Poll:

“Do you think Joe Biden is experiencing some form of cognitive decline, such as the early stages of…"
1300031851554242561|2020-08-30 11:25:21|RT @TheBabylonBee: Biden: 'If You Thought The Republican Convention Was Good, Just Wait 'Til We Have Our Convention!' https://t.co/Q27uwZtO…
1300030449042042881|2020-08-30 11:19:47|RT @DrewHolden360: At some point it would be nice if we talked about the fact that there appears to be a semi-professional class of people…
1300030383019438080|2020-08-30 11:19:31|RT @NoahCRothman: A lot of these videos have been shocking. I audibly gasped at this one.
1300029933301960704|2020-08-30 11:17:44|RT @MaxAbrahms: Don’t forget how the media said during last election that ISIS wanted Trump to win &amp; would strengthen if he became presiden…
1300029912594735104|2020-08-30 11:17:39|"RT @ConceptualJames: Literally every time I hear the words ""peaceful protesters"" now, I assume it's a lie. This isn't correct or good."
1300029755757076483|2020-08-30 11:17:01|RT @LeeSmithDC: Query for CNN employees: do you tell the truth to your loved ones? To your children, spouses and parents, and your friends,…
1300028922264989696|2020-08-30 11:13:43|RT @RichLowry: True, and it’s confounding that they ever thought totally glossing over it was a good idea
1300028810394468352|2020-08-30 11:13:16|RT @AriFleischer: This is an excellent Q&amp;A explaining the nuts &amp; bolts of voting in NV, a state that has never conducted a mostly-mail gene…
1300028625283092481|2020-08-30 11:12:32|Their minds are gone!!! https://t.co/4KMtQSvF5z
1300027733293047810|2020-08-30 11:08:59|.@MayorBowser should arrest these agitators and thugs!Clean up D.C. or the Federal Government will do it for you. Enough!!! @MayorBowser https://t.co/45RzrDqw1q
1300025296155021314|2020-08-30 10:59:18|RT @CarmineSabia: It is a shame Portland Mayor Ted Wheeler places his politics above the safety of his citizens.
1300025245626228736|2020-08-30 10:59:06|The National Guard is Ready, Willing and Able. All the Governor has to do is call! https://t.co/iRe5ExgRGO
1300024630930010112|2020-08-30 10:56:39|Tone down the language, but TRUE! https://t.co/CcdNwlLsb3
1300024287097696257|2020-08-30 10:55:17|RT @HasTedResigned: It is August 29, 2020, and Ted Wheeler has not yet resigned for committing war crimes.
1300024226833932290|2020-08-30 10:55:03|RT @stillgray: The chickens are coming home to roost in Portland as anti-police activists rally at mayor Ted Wheeler’s residence and plan t…
1300024113487138817|2020-08-30 10:54:36|This is where his crazed leaders are taking their puppet! https://t.co/ZdJzr2UQre
1300023595549298689|2020-08-30 10:52:33|"RT @livesmattershow: These are the zombies that are calling for a revolution to move into power in the USA

Imagine these people becoming y…"
1300023372672389120|2020-08-30 10:51:39|RT @gatewaypundit: Portland Black Lives Matter Have Chained Themselves Together in Lobby of Leftist Mayor Ted Wheeler's Apartment https://t…
1300023313029357570|2020-08-30 10:51:25|RT @DeanBrowningPA: Portland Mayor Ted Wheeler apparently wasn't getting enough attention so he published the letter he wrote to Trump reje…
1300023109001588738|2020-08-30 10:50:37|RT @KerriKupecDOJ: Fun fact about Portland Mayor Ted Wheeler — not only is he the mayor, he’s also the police commissioner....
1300022913060556802|2020-08-30 10:49:50|Thank you Lisa. Well stated!!! https://t.co/k0urkflQdx
1300022486898278400|2020-08-30 10:48:08|RT @talktomooney: For no particular reason, this is the phone number of Portland's mayor, Ted Wheeler.  Consider calling on him to resign.…
1300021624574554112|2020-08-30 10:44:43|RT @stoolpresidente: Shame on the @bigten
1300021108872294401|2020-08-30 10:42:40|RT @dbongino: ALL LIVES MATTER!
1300021052320419840|2020-08-30 10:42:26|RT @JackPosobiec: BREAKING: President Trump will travel to Kenosha, WI on Tuesday
1300020995630264320|2020-08-30 10:42:13|Thank you. We will not let them down! https://t.co/IOAVJpJji5
1300020804504219648|2020-08-30 10:41:27|RT @RealJamesWoods: Hey, can somebody yell down to the basement and tell Joe there’s another police station on fire? Try to catch him betwe…
1300020749361704961|2020-08-30 10:41:14|RT @EricTrump: Great - we can now all vote in person! https://t.co/t0Sn4gCrRe
1300020433748660229|2020-08-30 10:39:59|"RT @CortesSteve: Fund Police.

Defund NPR."
1300020331147653121|2020-08-30 10:39:34|Play Football Big Ten! https://t.co/tlMFxv2mvx
1300019987336368128|2020-08-30 10:38:12|RT @RealJamesWoods: #KillerCuomo should be in jail.
1300019849540886528|2020-08-30 10:37:39|GREAT PATRIOTS! https://t.co/BWGxVoBTmI
1300019629683806208|2020-08-30 10:36:47|RT @RealJamesWoods: Basement flooded? https://t.co/x0MwRkirLI
1300019490177069060|2020-08-30 10:36:14|Disgraceful Anarchists. We are watching them closely, but stupidly protected by the Radical Left Dems! https://t.co/IvuIh6cRz5
1300018723642839040|2020-08-30 10:33:11|RT @JackPosobiec: Reminder: Ted Wheeler rejected President Trump’s officer for federal assistance in Portland
1300018396130611200|2020-08-30 10:31:53|Democrat “Leadership” has no clue. Request help now....Problem Over!!! https://t.co/Jifo9JwTD0
1300017727638298624|2020-08-30 10:29:14|RT @RichardGrenell: Hours after @tedwheeler sent a “I Don’t Want Trump’s Help” letter, his city is in chaos.
1300017613377097730|2020-08-30 10:28:46|ANTIFA is a Radical Left group that only wants bad things for our Country. They are supported by $FOOLS! https://t.co/Be8avd2wPL
1300016930674409472|2020-08-30 10:26:04|RT @MrAndyNgo: The NYT is reporting that the deceased white victim was wearing a Patriot Prayer hat. Patriot Prayer is a pro-Trump conserva…
1300016836684255237|2020-08-30 10:25:41|RT @stillgray: The shooting victim in Portland had a blue lives patch on his pants. https://t.co/8VsOHnZNeX
1300016802815193095|2020-08-30 10:25:33|RT @JennaEllisEsq: 🚨🚨🚨🚨🚨🚨🚨🚨🚨 https://t.co/kcbyFcxoEL
1300016763934052359|2020-08-30 10:25:24|RT @MrAndyNgo: It was a conservative who was killed.
1300016733902733312|2020-08-30 10:25:17|RT @guru_scout: Just 2 days ago, Portland's mayor yet again rejected President Trump's offer for federal aid after over 90 days of rioting.…
1300016064454176769|2020-08-30 10:22:37|"RT @drdavidsamadi: As of today in America, 3,378,859 people have recovered from COVID-19.

The media only reports the deaths and new case n…"
1300015960712269826|2020-08-30 10:22:12|RT @MrAndyNgo: “I am not sad that a f—ing fascist died tonight,” says a woman at the antifa gathering in downtown Portland. The crowd laugh…
1300015577742929920|2020-08-30 10:20:41|"RT @MrAndyNgo: “He was a f—ing Nazi! Our community held its own.”

Antifa &amp; BLM in Portland celebrate the homicide of a purported Trump sup…"
1300015097218240512|2020-08-30 10:18:46|Wheeler is incompetent, much like Sleepy Joe Biden. This is not what our great Country wants. They want Safety &amp; Security, and do NOT want to Defund our Police! https://t.co/lZigDBjvKJ
1300013635046182912|2020-08-30 10:12:58|Our great National Guard could solve these problems in less than 1 hour. Local authorities must ask before it is too late. People of Portland, and other Democrat run cities, are disgusted with Schumer, Pelosi, and thier local “leaders”. They want Law &amp; Order! https://t.co/f6LOKcf7BU
1300011433921572864|2020-08-30 10:04:13|RT @AGHamilton29: Sounds like at least one person shot in Portland after clashes between left-wing and right-wing extremists. Really glad T…
1300011337670635522|2020-08-30 10:03:50|RT @ostate87: @MrAndyNgo @Ted wheeler This could have been avoided! Do your Job!! https://t.co/VqIlq4SwJp
1300011296855912448|2020-08-30 10:03:40|"RT @MrAndyNgo: EXCLUSIVE: I can confirm it is a homicide. The person shot in downtown Portland is deceased.

Some witnesses are saying the…"
1300011222717390849|2020-08-30 10:03:23|RT @FarleyMedia: Mayor/Police Commissioner Ted Wheeler Assassinated a Patriot, tonight, through Antifa. Blood is on his hands and We Want J…
1300011128270000130|2020-08-30 10:03:00|"RT @JohnMor66719851: Ted Wheeler keeps refusing help from Trump because he doesn't want to make the situation worse.
Yeah, I can see his po…"
1300010869515079681|2020-08-30 10:01:58|RT @thebradfordfile: If anyone dies in Portland tonight, Ted Wheeler has nobody to blame but himself.
1300010842059149317|2020-08-30 10:01:52|RT @charliekirk11: “Activists” in Portland are now occupying Ted Wheeler’s apartment complex until he either agrees to resign or defund the…
1300010374855524352|2020-08-30 10:00:01|The big backlash going on in Portland cannot be unexpected after 95 days of watching and incompetent Mayor admit that he has no idea what he is doing. The people of Portland won’t put up with no safety any longer.The Mayor is a FOOL. Bring in the National Guard! https://t.co/bM6ypak94t
1300007786101772288|2020-08-30 09:49:43|Everything a Governor asked the Federal Government for with respect to the Pandemic, they got. They all said, on tape, the Federal government did a great job. Governor Cuomo used the word “phenomenal.” The Task Force worked well with the States. Feds bailed out many States!
1299912963646726144|2020-08-30 03:32:56|RT @SteveScalise: Toured damage from Hurricane Laura with President Trump today. Louisiana is full of tough, resilient people. We’ve proved…
1299912895833214978|2020-08-30 03:32:40|RT @SenJohnKennedy: Thankful @realDonaldTrump made the trip to Lake Charles today to be with the people of Louisiana. I’m grateful our stat…
1299912445499183105|2020-08-30 03:30:52|"RT @mowers: Thank you, President @realDonaldTrump! 🇺🇸 

I’m proud to have served in President Trump’s administration and to have his endors…"
1299899293826981888|2020-08-30 02:38:37|RT @OANN: Ky. Attorney General Cameron: President Trump Is What’s Best For The Country https://t.co/W6QwuJdCHG #OANN https://t.co/iA01Dpx1E3
1299899241360510978|2020-08-30 02:38:24|U.S. planning to cut military presence in Iraq - https://t.co/d1MGNQ2QsA
1299898875445116929|2020-08-30 02:36:57|RT @EmilyRoseFinn: #LIVE: Pres. @realDonaldTrump is delivering remarks in Lake Charles, Louisiana after a briefing on the emergency operati…
1299898733589651457|2020-08-30 02:36:23|RT @OANN: President Trump Surveys Damage Caused By Hurricane Laura https://t.co/DsDZMgssiQ #OANN https://t.co/Nof1AJD9f9
1299898222803116032|2020-08-30 02:34:21|"RT @OANN: If your cable company doesn't offer @OANN, Enjoy the 24/7 LIVE Feed of @OANN on Roku, nominal cost of only $4.99/mo.

How to: Fro…"
1299898034399182852|2020-08-30 02:33:36|RT @OANN: #WeeklyBriefing: Ga. state Rep. Vernon Jones discusses his support of President Trump &amp; how the black community has benefited und…
1299897781730107392|2020-08-30 02:32:36|RT @OANN: According to the mainstream media, the riots &amp; extreme violence are completely unorganized. However, it appears this coup attempt…
1299897701052674051|2020-08-30 02:32:17|RT @OANN: This edition of One America News Investigates is one Joe Biden does not want you to see. Join @ChanelRion &amp; a stellar lineup, inc…
1299893494669094912|2020-08-30 02:15:34|The thugs who accosted Senator @RandPaul and his wonderful wife, Kelly, together with those who made threats to many other people who had just attended the Republican National Convention at the White House, must be sought out and immediately arrested. Well documented evidence!
1299878894531739650|2020-08-30 01:17:33|Just returned to Washington from Louisiana &amp; Texas, after tours and discussions concerning Hurricane Laura. Thank you to @FEMA and ALL. God bless the families of those who perished!
1299875840830910464|2020-08-30 01:05:25|Probably Shifty Schiff, but others also, LEAK information to the Fake News. No matter what or who it is about, including China, these deranged lowlifes like the Russia, Russia, Russia narrative. Plays better for them. @DNI_Ratcliffe doing a great job! https://t.co/44bRm8NFbB
1300562958301442050|2020-08-31 22:35:47|https://t.co/QawXAxElm6
1300562912248041473|2020-08-31 22:35:36|https://t.co/mHeGTRil5i
1300562884896927745|2020-08-31 22:35:29|https://t.co/3iM1oRDEgy
1300559123189301252|2020-08-31 22:20:32|Will be interviewed by Laura Ingraham (@IngrahamAngle) tonight at 10:00 P.M. Eastern on @FoxNews. Enjoy!
1300550477474598918|2020-08-31 21:46:11|RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/H3TZocumET
1300509602992345090|2020-08-31 19:03:46|"RT @TrumpWarRoom: Joe Biden: ""Covid has taken this year, just since the outbreak, has taken more than 100 year, look, here's, the lives, it…"
1300503351101186048|2020-08-31 18:38:55|Just watched what Biden had to say. To me, he’s blaming the Police far more than he’s blaming the Rioters, Anarchists, Agitators, and Looters, which he could never blame or he would lose the Radical Left Bernie supports!
1300428396493758464|2020-08-31 13:41:05|LAW &amp; ORDER!
1300428128309907457|2020-08-31 13:40:01|The Radical Left Mayors &amp;  Governors of Cities where this crazy violence is taking place have lost control of their “Movement”. It wasn’t supposed to be like this, but the Anarchists &amp; Agitators got carried away and don’t listen anymore - even forced Slow Joe out of basement!
1300426765496725504|2020-08-31 13:34:36|I’ve been getting really good polls, some over 50%, except for one Fake Poll done by @ABC NEWS, which gives NO INFORMATION about the sample, R or D, or anything else. They did this last Election, with one week to go, down 12 points, and I won. They are disgusting Fake News!
1300421406849671168|2020-08-31 13:13:18|Portland is a mess, and it has been for many years. If this joke of a mayor doesn’t clean it up, we will go in and do it for them!
1300420725837266944|2020-08-31 13:10:36|If I didn’t INSIST on having the National Guard activate and go into Kenosha, Wisconsin, there would be no Kenosha right now. Also, there would have been great death and injury. I want to thank Law Enforcement and the National Guard. I will see you on Tuesday!
1300267963254222854|2020-08-31 03:03:34|Just had a wonderful conversation with my friend, Prime Minister @AbeShinzo of Japan, who will be leaving office soon. Shinzo will soon be recognized as the greatest Prime Minister in the history of Japan, whose relationship with the USA is the best it has ever been. Special man!
1300261079071830019|2020-08-31 02:36:13|When is Slow Joe Biden going to criticize the Anarchists, Thugs &amp; Agitators in ANTIFA? When is he going to suggest bringing up the National Guard in BADLY RUN &amp; Crime Infested Democrat Cities &amp; States? Remember, he can’t lose the Crazy Bernie Super Liberal vote!
1300258464170758144|2020-08-31 02:25:50|....His problem is interesting. He must always be weak on CRIME because of the Bernie Sanders Radical Left voter. If he loses them, like Crooked Hillary did, he is “toast”, and many will vote for me because of TRADE (Bernie was good on trade). Joe MUST always be weak on crime!
1300258463298224129|2020-08-31 02:25:49|Joe Biden is coming out of the basement earlier than his hoped for ten days because his people told him he has no choice, his poll numbers are PLUNGING! Going to Pittsburgh, where I have helped industry to a record last year, &amp; then back to his  basement for an extended period...
1300241522244362242|2020-08-31 01:18:30|RT @realDonaldTrump: LAW &amp; ORDER!!!
1300241347127980034|2020-08-31 01:17:49|RT @realDonaldTrump: The only way you will stop the violence in the high crime Democrat run cities is through strength!
1300562958301442050|2020-08-31 22:35:47|https://t.co/QawXAxElm6
1300562912248041473|2020-08-31 22:35:36|https://t.co/mHeGTRil5i
1300562884896927745|2020-08-31 22:35:29|https://t.co/3iM1oRDEgy
1300559123189301252|2020-08-31 22:20:32|Will be interviewed by Laura Ingraham (@IngrahamAngle) tonight at 10:00 P.M. Eastern on @FoxNews. Enjoy!
1300550477474598918|2020-08-31 21:46:11|RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/H3TZocumET
1300509602992345090|2020-08-31 19:03:46|"RT @TrumpWarRoom: Joe Biden: ""Covid has taken this year, just since the outbreak, has taken more than 100 year, look, here's, the lives, it…"
1300503351101186048|2020-08-31 18:38:55|Just watched what Biden had to say. To me, he’s blaming the Police far more than he’s blaming the Rioters, Anarchists, Agitators, and Looters, which he could never blame or he would lose the Radical Left Bernie supports!
1300428396493758464|2020-08-31 13:41:05|LAW &amp; ORDER!
1300428128309907457|2020-08-31 13:40:01|The Radical Left Mayors &amp;  Governors of Cities where this crazy violence is taking place have lost control of their “Movement”. It wasn’t supposed to be like this, but the Anarchists &amp; Agitators got carried away and don’t listen anymore - even forced Slow Joe out of basement!
1300426765496725504|2020-08-31 13:34:36|I’ve been getting really good polls, some over 50%, except for one Fake Poll done by @ABC NEWS, which gives NO INFORMATION about the sample, R or D, or anything else. They did this last Election, with one week to go, down 12 points, and I won. They are disgusting Fake News!
1300421406849671168|2020-08-31 13:13:18|Portland is a mess, and it has been for many years. If this joke of a mayor doesn’t clean it up, we will go in and do it for them!
1300420725837266944|2020-08-31 13:10:36|If I didn’t INSIST on having the National Guard activate and go into Kenosha, Wisconsin, there would be no Kenosha right now. Also, there would have been great death and injury. I want to thank Law Enforcement and the National Guard. I will see you on Tuesday!
1300267963254222854|2020-08-31 03:03:34|Just had a wonderful conversation with my friend, Prime Minister @AbeShinzo of Japan, who will be leaving office soon. Shinzo will soon be recognized as the greatest Prime Minister in the history of Japan, whose relationship with the USA is the best it has ever been. Special man!
1300261079071830019|2020-08-31 02:36:13|When is Slow Joe Biden going to criticize the Anarchists, Thugs &amp; Agitators in ANTIFA? When is he going to suggest bringing up the National Guard in BADLY RUN &amp; Crime Infested Democrat Cities &amp; States? Remember, he can’t lose the Crazy Bernie Super Liberal vote!
1300258464170758144|2020-08-31 02:25:50|....His problem is interesting. He must always be weak on CRIME because of the Bernie Sanders Radical Left voter. If he loses them, like Crooked Hillary did, he is “toast”, and many will vote for me because of TRADE (Bernie was good on trade). Joe MUST always be weak on crime!
1300258463298224129|2020-08-31 02:25:49|Joe Biden is coming out of the basement earlier than his hoped for ten days because his people told him he has no choice, his poll numbers are PLUNGING! Going to Pittsburgh, where I have helped industry to a record last year, &amp; then back to his  basement for an extended period...
1300241522244362242|2020-08-31 01:18:30|RT @realDonaldTrump: LAW &amp; ORDER!!!
1300241347127980034|2020-08-31 01:17:49|RT @realDonaldTrump: The only way you will stop the violence in the high crime Democrat run cities is through strength!
